 CHEI        QD      : 1920-2021, 6190, 7100
 CHEI        QDX     : 1987-1989
 CHEI        QX      : 1986
 CHIN        QD      : 1940-1979
 CHJ         BH      : 1985-1987
 CHJ         FB      : 1998-2021
 CHJ         ID      : 1998-2021
 CHJ         NP      : 1985-1987
 CHJ         NT      : 1985-1987
 CHJ         OP      : 1985-1987
 CHJ         QD      : 1998-2021
 CHJ         QU      : 1969-1982
 CHJ         WM      : 1985-1987
 CHJ         WN      : 1985-1987
 CHJ         WY      : 1985-1987
 CHL         FB      : 1987-1992
 CHL         QD      : 1989-1990
 CHMO        SE      : 6190
 CHRO        GD      : 2003-2009, 2014-2021
 CHRO        HJ      : 2003-2009, 2014-2021
 CHRO        QD      : 2003-2009, 2014-2021
 CHRO        WM      : 2003-2009
 CHRO        WN      : 2003-2009
 CHRO        WY      : 2003-2009
 CHRW        GD      : 1984-2000
 CHRW        HJ      : 1984-2000
 CHRW        QD      : 1984-2000
 CHUO        MM      : 1988-2021
 CHUO        MN      : 1988-2021
 CHUO        MX      : 1997-2021
 CHUO        PC      : 1980-2021
 CHUO        SD      : 2005-2021
 CHUO        SE      : 1980-2021
 CHUO        SS      : 2013-2021
 CHVO        EJ      : 1986-1994
 CHVO        ET      : 1986-2021
 CHVO        ETOS    : 1994-1996, 1998, 2003-2021
 CHVO        ETRS    : 1994-1996, 1998, 2003-2021
 CHVO        MM      : 1985-2021
 CHVO        MN      : 1985-2021
 CHVO        MX      : 1985-2021
 CHVO        PC      : 1985-2021
 CHVO        PP      : 1985-2021
 CHVO        PU      : 1986-2021
 CHVO        SR      : 1985-2021
 CHVO        SR2     : 1996-2001
 CHVO        TA      : 1985-2021
 CHVO        TG      : 1988-2021
 CHVO        TU      : 1985-1992
 CHVO        UA      : 1990-2021
 CHVO        UD      : 1992-2021
 CHVO        WG      : 1996-2021
 CHVO        WR      : 1985-2021
 CHVO        XC      : 2005-2021
 CHVO        XD      : 2005-2021
 CHVO        XG      : 2005-2021
 CHVO        XH      : 2005-2021
 CHVO        XJ      : 2005-2021
 CHVO        YM      : 1989-2021
 CHVO        YP      : 1985-1989
 CHVO        YW      : 2005-2021
 CIBW        BH      : 1984-1987, 1994-2021
 CIBW        DM      : 1994-2001
 CIBW        DN      : 1994-2001
 CIBW        DX      : 1994-2001
 CIBW        GD      : 1984-1987, 1994-1998, 2001-2021
 CIBW        GH      : 1987
 CIBW        HJ      : 1984-1986
 CIBW        NP      : 1984-1987, 1994-2001
 CIBW        NT      : 1984-1987, 1994-2021
 CIBW        NTN     : 1997, 2003-2021
 CIBW        NTX     : 1997, 2003-2021
 CIBW        OP      : 1984-1987, 1994-2001
 CIBW        WM      : 1984-1987, 1994-2021
 CIBW        WN      : 1984-1987, 1994-2021
 CIBW        WY      : 1985-1987, 1994-2021
 CIBW        YR      : 1997-2021
 CIBW        YRN     : 2003-2021
 CIBW        YRX     : 2003-2021
 CJDW        BN      : 2002-2021
 CJDW        BP      : 2002-2021
 CJDW        BX      : 2002-2021
 CJDW        ET      : 2002-2021
 CJDW        ETOS    : 2003-2021
 CJDW        ETRS    : 2003-2021
 CJDW        MM      : 2002-2021
 CJDW        MN      : 2002-2021
 CJDW        MX      : 2002-2021
 CJDW        PC      : 2002-2021
 CJDW        PP      : 2002-2021
 CJDW        PU      : 2003-2021
 CJDW        SR      : 2002-2021
 CJDW        TA      : 2002-2021
 CJDW        TG      : 2002-2021
 CJDW        UA      : 2002-2021
 CJDW        UD      : 2002-2021
 CJDW        WG      : 2002-2021
 CJDW        WR      : 2002-2021
 CJDW        YM      : 2002-2021
 CJS         AF      : 1987-1991, 1994-1995
 CJS         FB      : 1987-2007
 CKKO        GD      : 1994-2006
 CKKO        HJ      : 1994-2006
 CKKO        QD      : 1994-2006
 CKKO        WI      : 2003-2006
 CKKO        WK      : 2003-2006
 CKKO        WZ      : 2003-2006
 CKVY        ET      : 2015-2021
 CKVY        ETOS    : 2015-2021
 CKVY        ETRS    : 2015-2021
 CKVY        MM      : 2015-2021
 CKVY        MN      : 2015-2021
 CKVY        MX      : 2015-2021
 CKVY        PC      : 2015-2021
 CKVY        PP      : 2015-2021
 CKVY        PU      : 2016-2021
 CKVY        SR      : 2015-2021
 CKVY        TA      : 2015-2021
 CKVY        TG      : 2015-2021
 CKVY        UA      : 2015-2021
 CKVY        UD      : 2015-2021
 CKVY        WG      : 2015-2021
 CKVY        WR      : 2015-2021
 CKVY        YM      : 2015-2021
 CLDI        GD      : 2001-2021
 CLDI        HJ      : 2001-2013
 CLDI        PC      : 2008-2011
 CLDI        PP      : 2008-2011
 CLDI        QD      : 1977-1978, 1988, 2000-2021
 CLE         AF      : 1907-2021
 CLE         FB      : 1912-2021
 CLE         GD      : 1907-1908, 1911-2000
 CLE         HJ      : 1983-2000
 CLE         MM      : 1979, 1985-2021
 CLE         MN      : 1978-2021
 CLE         MX      : 1960-2021
 CLE         PC      : 1978-1981, 1984-2021
 CLE         PP      : 1979, 1981-2021
 CLE         PU      : 2016
 CLE         PX      : 1960-1977
 CLE         QD      : 1904-1908, 1911-2021
 CLE         QU      : 1920-2021
 CLE         SP      : 1979-1989, 1992-2001
 CLE         SY      : 1995-2000
 CLFW        GD      : 1910-1915, 1977-1981, 1983-2000
 CLFW        GJ      : 1982
 CLFW        HJ      : 1983-2000
 CLFW        MM      : 1985-2000
 CLFW        MN      : 1978-2000
 CLFW        MX      : 1978-2000
 CLFW        QD      : 1909-1915, 1977-2021
 CLFW        QJ      : 1982
 CLFW        WI      : 1998-2000
 CLFW        WK      : 1998-2000
 CLFW        WZ      : 1998-2000
 CLK         AF      : 2010-2021
 CLK         FB      : 2010-2021
 CLK         FD      : 2010-2021
 CLKO        MM      : 1985-2021
 CLKO        MN      : 1985-2021
 CLKO        MX      : 1997-2021
 CLKO        PC      : 1980-2021
 CLKO        SD      : 2005-2021
 CLKO        SE      : 1980-2021
 CLKO        SS      : 2013-2021
 CLLO        MM      : 1985-2021
 CLLO        MN      : 1985-2021
 CLLO        MX      : 1997-2021
 CLLO        PC      : 1980-2021
 CLLO        SD      : 2003-2021
 CLLO        SE      : 1980-2021, 6190
 CLLO        SS      : 2013-2021
 CLR         FB      : 1995-2000
 CLS         AF      : 1966-1978, 1993-2021, 8110
 CLS         FB      : 1993-2021
 CLWY        MM      : 1988-2021
 CLWY        MN      : 1988-2021
 CLWY        MX      : 1997-2021
 CLWY        PC      : 1982-2021
 CLWY        SD      : 2014-2021
 CLWY        SE      : 1982-2021
 CLWY        SS      : 2014-2021
 CLYW        GD      : 1995-2000
 CMBM        SE      : 6190
 CMO         AF      : 1985-1987, 1993-2021
 CMO         FB      : 1958-1980, 1982-1983, 1985-1987, 1990, 1993-2021
 CMO         GH      : 1958-1967
 CMO         MM      : 1993-2021
 CMO         MN      : 1993-2021
 CMO         MX      : 1993-2021
 CMO         QD      : 1958-1959, 1985-1987
 CMO         QU      : 1985-1987
 CMO         RAD     : 1958-1980, 1982-1983
 CNCI        MM      : 1995-2021
 CNCI        MN      : 1995-2021
 CNCI        MX      : 1995-2021
 CNCI        PC      : 1995-2021
 CNCI        PP      : 1995-2021
 CNCI        PU      : 1995-2021
 CNCN        GD      : 1995-2003
 CNCN        GH_AVG  : 1995
 CNCN        HJ      : 1995-2003
 CNCN        QD      : 1995-2003
 CNCN        Q_AVG   : 1995
 CNCN        Q_MAX   : 1995
 CNCN        Q_MIN   : 1995
 CNCN        WM      : 2001-2003
 CNCN        WN      : 2001-2003
 CNCN        WY      : 2001-2003
 CNPO        GD      : 1983-1993
 CNPO        HJ      : 1983-1993
 CNPO        MM      : 1985-1993
 CNPO        MN      : 1983-1993
 CNPO        MX      : 1983-1993
 CNPO        QD      : 1941-1962, 1969-1973, 1983-1993
 CNPO        XX      : 1987
 COEI        FB      : 1987-1992
 COEI        QD      : 1989
 COLI        MM      : 1984-2021
 COLI        MN      : 1984-2021
 COLI        MX      : 1997-2021
 COLI        PC      : 1984-2021
 COLI        SD      : 2002-2021
 COLI        SE      : 1984-2021, 6190
 COLI        SS      : 2002-2021
 COLO        MM      : 1989-2021
 COLO        MN      : 1989-2021
 COLO        MX      : 1997-2021
 COLO        PC      : 1980-2021
 COLO        SD      : 2002-2021
 COLO        SE      : 1980-2021, 6190
 COLO        SS      : 2002-2021
 COPM        MM      : 1997-2021
 COPM        MN      : 1997-2021
 COPM        MX      : 1997-2021
 COPM        PC      : 1997-2021
 COPM        SD      : 2002-2021
 COPM        SE      : 1997-2021, 6190
 COPM        SS      : 2013-2021
 COPW        MM      : 1988-2021
 COPW        MN      : 1988-2021
 COPW        MX      : 1997-2021
 COPW        PC      : 1981-2021
 COPW        SD      : 2006-2021
 COPW        SE      : 1981-2021, 6190
 COPW        SS      : 2013-2021
 COTI        GD      : 2001-2006, 2009-2021
 COTI        HJ      : 2016-2021
 COUY        MM      : 1997-1998
 COUY        MN      : 1997-1998
 COUY        MX      : 1997-1998
 COUY        SE      : 1983-1998, 6190
 COVM        EJ      : 1987-1994
 COVM        ET      : 1987-2021
 COVM        ETOS    : 1991, 1994-1996, 1998, 2003-2021
 COVM        ETRS    : 1991, 1994-1996, 1998, 2003-2021
 COVM        MM      : 1987-2021
 COVM        MN      : 1987-2021
 COVM        MX      : 1987-2021
 COVM        PC      : 1987-2021
 COVM        PP      : 1987-2021
 COVM        PU      : 1988-2021
 COVM        SR      : 1987-2021
 COVM        TA      : 1987-2021
 COVM        TG      : 1987-2021
 COVM        TU      : 1987-1992
 COVM        UA      : 1990-2021
 COVM        UD      : 1988-2021
 COVM        WG      : 1996-2021
 COVM        WR      : 1987-2021
 COVM        XC      : 1987-2021
 COVM        XD      : 2009-2021
 COVM        XG      : 1987-2021
 COVM        XH      : 2009-2021
 COVM        XJ      : 2009-2021
 COVM        YC      : 1987-1991, 1993-2021
 COVM        YD      : 1987-1991, 1993-2021
 COVM        YM      : 1989-2021
 COVM        YP      : 1987-1989
 COVM        YW      : 1991, 1995-2021
 COVM        YY      : 1991, 1995-2021
 COVM        ZK      : 1987-2021
 COVM        ZL      : 1987-2021
 COVM        ZM      : 1991, 1997, 2002-2021
 COZI        MM      : 1983-2021
 COZI        MN      : 1983-2021
 COZI        MX      : 1983-2021
 COZI        PC      : 1980-2021
 COZI        PP      : 1981-2010, 2017
 COZI        PU      : 2017
 COZI        SD      : 2010-2021
 COZI        SE      : 1980-2021, 6190
 COZI        SS      : 2013-2021
 CPCM        MM      : 1997-2021
 CPCM        MN      : 1997-2021
 CPCM        MX      : 1997-2021
 CPCM        PC      : 1997-2021
 CPCM        SD      : 2002-2021
 CPCM        SE      : 1979-2021, 6190
 CPCM        SS      : 2013-2021
 CPPW        JA      : 1982
 CPPW        JB      : 1982
 CPPW        JC      : 1982
 CPPW        JD      : 1982
 CPPW        JE      : 1982
 CPPW        JG      : 1982
 CPPW        JK      : 1984
 CPPW        MN      : 1981-1984
 CPPW        MX      : 1981-1984
 CPPW        PP      : 1982-1983
 CPPW        SM      : 1982
 CPPW        SP      : 1996-2021
 CPPW        SS      : 1982
 CRA         AF      : 1923-1977, 1983-2021, 8110
 CRA         FB      : 1983-2021
 CRA         GD      : 1978-1983
 CRA         GH      : 1923-1977
 CRAI        MM      : 1984-2021
 CRAI        MN      : 1984-2021
 CRAI        MX      : 1997-2021
 CRAI        PC      : 1984-2021
 CRAI        SD      : 2002-2021
 CRAI        SE      : 1984-2021, 6190
 CRAI        SS      : 2002-2021
 CRAO        GD      : 1983-2021
 CRAO        HJ      : 1983-2021
 CRAO        QD      : 1922-2021, 7100, 8110
 CRAO        QU      : 1950-1952, 1954-1966, 1968, 1970-1977, 1983-2021
 CRAO        WI      : 2003-2021
 CRAO        WK      : 2003-2021
 CRAO        WZ      : 2003-2021
 CRBI        MM      : 1988-2021
 CRBI        MN      : 1988-2021
 CRBI        MX      : 1997-2021
 CRBI        PC      : 1981-2021
 CRBI        SD      : 2007-2021
 CRBI        SE      : 1981-2021, 6190
 CRBI        SS      : 2013-2021
 CRCI        GJ      : 1985-2021
 CRCI        HH      : 1985-2021
 CRCI        HH1     : 1988-1989
 CRCI        QJ      : 1977-2021
 CRCO        GJ      : 1993-2021
 CRCO        HH      : 1993-2021
 CRCO        QJ      : 1993-2021
 CRCO        WI      : 2013-2021
 CRCO        WK      : 2013-2021
 CRCO        WZ      : 2013-2021
 CRE         AF      : 1922-1977, 1983-2021, 8110
 CRE         FB      : 1983-2021
 CRE         FB2     : 2008-2012
 CRE         GD      : 1978-1982
 CRE         GH      : 1922-1977
 CREO        GD      : 1983-2021
 CREO        HJ      : 1983-2021
 CREO        QD      : 1928-2021, 7100, 8110
 CREO        QU      : 1950-1966, 1969-1970, 1975-1977, 1983-2021
 CREO        WI      : 2003-2021
 CREO        WK      : 2003-2021
 CREO        WZ      : 2003-2021
 CRKO        SE      : 1983-1984
 CRLI        GD      : 1985-1991
 CRLI        HJ      : 1985-1987
 CRLO        SE      : 6190
 CRMI        MM      : 1985-2021
 CRMI        MN      : 1982-2021
 CRMI        MX      : 1982-2021
 CRMI        PC      : 1984-2021
 CRMI        PP      : 1982-2021
 CRMI        PU      : 1993-2021
 CRNI        MM      : 1997-2000, 2004
 CRNI        MN      : 1997-2000, 2004
 CRNI        MX      : 1997-2000, 2004
 CRNI        PC      : 1997-2000
 CRNI        PP      : 1997-2000
 CRNI        TA      : 1997-2000, 2002-2004
 CRNI        UD      : 1997-2000, 2002-2004
 CRNU        ET      : 2014-2021
 CRNU        ETOS    : 2014-2021
 CRNU        ETRS    : 2014-2021
 CRNU        MM      : 2014-2021
 CRNU        MN      : 2014-2021
 CRNU        MX      : 2014-2021
 CRNU        PC      : 2014-2021
 CRNU        PP      : 2014-2021
 CRNU        PU      : 2014-2021
 CRNU        SR      : 2014-2021
 CRNU        TA      : 2014-2021
 CRNU        TG      : 2014-2021
 CRNU        UA      : 2014-2021
 CRNU        UD      : 2014-2021
 CRNU        WG      : 2014-2021
 CRNU        WR      : 2014-2021
 CRNU        XC      : 2014-2021
 CRNU        XD      : 2014-2021
 CRNU        XG      : 2014-2021
 CRNU        XH      : 2014-2021
 CRNU        XJ      : 2014-2021
 CRNU        YM      : 2014-2021
 CRNU        YW      : 2014-2021
 CROO        GD      : 2005-2021
 CROO        HJ      : 2005-2021
 CROO        QD      : 1962-2021, 6190, 8110
 CROO        QD7     : 2005-2021
 CRPO        GD      : 1993-2021
 CRPO        HJ      : 1993-2021
 CRPO        MM      : 1993-2021
 CRPO        MN      : 1993-2021
 CRPO        MX      : 1993-2021
 CRPO        QD      : 1993-2021, 8110
 CRPO        WI      : 2003-2021
 CRPO        WK      : 2003-2021
 CRPO        WZ      : 2003-2021
 CRRO        MM      : 1985-2010
 CRRO        MN      : 1983-2010
 CRRO        MX      : 1983-2010
 CRRO        PC      : 1984-2010
 CRRO        PP      : 1983-2010
 CRRO        PU      : 1992-2010
 CRSI        GD      : 1988-2021
 CRSI        HJ      : 1988-2021
 CRSI        QD      : 1977-1978, 1988-2021
 CRSI        WM      : 2000-2021
 CRSI        WN      : 2000-2021
 CRSI        WY      : 2000-2021
 CRSM        EJ      : 1988-1994
 CRSM        ET      : 1988-2021
 CRSM        ETOS    : 1994-1996, 1998, 2003-2021
 CRSM        ETRS    : 1994-1996, 1998, 2003-2021
 CRSM        MM      : 1988-2021
 CRSM        MN      : 1988-2021
 CRSM        MX      : 1988-2021
 CRSM        PC      : 1988-2021
 CRSM        PP      : 1988-2021
 CRSM        PU      : 1989-2021
 CRSM        SR      : 1988-2021
 CRSM        TA      : 1988-2021
 CRSM        TG      : 1988-2021
 CRSM        TU      : 1988-1992
 CRSM        UA      : 1988-2021
 CRSM        UD      : 1988-2021
 CRSM        WG      : 1996-2021
 CRSM        WR      : 1988-2021
 CRSM        XC      : 1992-2021
 CRSM        XD      : 1992-2021
 CRSM        XG      : 1992-2021
 CRSM        XH      : 1992-2021
 CRSM        XJ      : 1997, 2002-2021
 CRSM        YM      : 1989-2021
 CRSM        YP      : 1988-1989
 CRSM        YW      : 1995-2021
 CRSM        ZCM     : 1995-2021
 CRSM        ZCN     : 1992-2021
 CRSM        ZCX     : 1992-2021
 CRSM        ZG      : 1992-2021
 CRSM        ZH      : 1992-2021
 CRSM        ZK      : 1992-2021
 CRSM        ZL      : 1992-2021
 CRSM        ZM      : 1997, 2002-2021
 CRSO        GD      : 2006-2021
 CRSO        HJ      : 2006-2021
 CRSO        MM      : 2006-2021
 CRSO        MN      : 2006-2021
 CRSO        MX      : 2006-2021
 CRSO        QD      : 2006-2021
 CRSO        WI      : 2006-2021
 CRSO        WK      : 2006-2021
 CRSO        WZ      : 2006-2021
 CRVO        BCD     : 1996-1997
 CRVO        EJ      : 1990-1994
 CRVO        ET      : 1990-2021
 CRVO        ETOS    : 1995-1996, 2003-2021
 CRVO        ETRS    : 1995-1996, 2003-2021
 CRVO        MM      : 1990-2021
 CRVO        MN      : 1990-2021
 CRVO        MX      : 1990-2021
 CRVO        PC      : 1995-2021
 CRVO        PE      : 1990-1996
 CRVO        PP      : 1990-2021
 CRVO        PU      : 1991-2021
 CRVO        SR      : 1990-2021
 CRVO        TA      : 1990-2021
 CRVO        TG      : 1990-2021
 CRVO        TU      : 1990-1992
 CRVO        UA      : 1990-2021
 CRVO        UD      : 1990-2021
 CRVO        WG      : 1996-1997, 2000-2021
 CRVO        WK      : 1990-1994
 CRVO        WL      : 1990-1994
 CRVO        WR      : 1990-2021
 CRVO        WR2     : 1990-1996
 CRVO        WZ      : 1990-1994
 CRVO        XC      : 1990-1996, 1999-2021
 CRVO        XD      : 1990-1996, 1999-2021
 CRVO        XG      : 1990-1996, 1999-2021
 CRVO        XH      : 1990-1996, 1999-2021
 CRVO        XJ      : 2002-2021
 CRVO        YM      : 1990-2021
 CRVO        YW      : 1995-1996, 1999-2021
 CRVO        ZCM     : 1990-2021
 CRVO        ZCN     : 1990-2021
 CRVO        ZCX     : 1990-2021
 CRVO        ZG      : 1990-2021
 CRVO        ZH      : 1990-2021
 CRVO        ZK      : 1990-2021
 CRVO        ZL      : 1990-2021
 CRVO        ZM      : 1997, 2002-2021
 CRWI        GD      : 2001-2021
 CRWI        HJ      : 2003-2021
 CRWI        QD      : 1921-1974, 1981-1982, 2001-2021
 CSAO        GJ      : 1993-2021
 CSAO        GJX     : 1993
 CSAO        HH      : 1993-2021
 CSAO        QJ      : 1978-1991, 1993-2021, 8110
 CSAO        QJX     : 1993
 CSC         AF      : 1948-2021, 6190, 7100, 8110
 CSC         FB      : 1980-2021, 8110
 CSC         FBX     : 1990
 CSC         GD      : 1999
 CSC         ID      : 1981-2021
 CSC         MM      : 1985-2021
 CSC         MN      : 1977-2021
 CSC         MX      : 1977-2021
 CSC         PC      : 1984-2021
 CSC         PE      : 1994-2021
 CSC         PP      : 1981-2021
 CSC         PU      : 1992-2021
 CSC         PX      : 1977-2021
 CSC         PY      : 1977-1981
 CSC         SD      : 1988-2021
 CSCDED      QU      : 1942-1994
 CSCI        DM      : 1985-1991, 1993-1994
 CSCI        DN      : 1985-1991, 1993-1994
 CSCI        DO      : 1985
 CSCI        DX      : 1985-1991, 1993-1994
 CSCI        GD      : 1982-2021
 CSCI        HJ      : 1983-2011
 CSCI        HR      : 1985-1992
 CSCI        PS      : 2017
 CSCI        PX      : 2016-2021
 CSCI        QD      : 1941-2021, 6190, 7100, 8110
 CSCI        QU      : 1942-2021, 7100
 CSCI        SD      : 2016-2021
 CSCI        WI      : 2005-2021
 CSCI        WK      : 2005-2021
 CSCI        WM      : 1985-1991, 1993-1994
 CSCI        WN      : 1985-1991, 1993-1994
 CSCI        WY      : 1985-1991, 1993-1994
 CSCI        WZ      : 2005-2021
 CSCO        MM      : 1986-2021
 CSCO        MN      : 1986-2021
 CSCO        MX      : 1997-2021
 CSCO        PC      : 1981-2021
 CSCO        SD      : 2005-2021
 CSCO        SE      : 1981-2021, 6190
 CSCO        SS      : 2013-2021
 CSDU        ET      : 2015-2021
 CSDU        ETOS    : 2015-2021
 CSDU        ETRS    : 2015-2021
 CSDU        MM      : 2015-2021
 CSDU        MN      : 2015-2021
 CSDU        MX      : 2015-2021
 CSDU        PC      : 2015-2021
 CSDU        PP      : 2015-2021
 CSDU        PU      : 2015-2021
 CSDU        SR      : 2015-2021
 CSDU        TA      : 2015-2021
 CSDU        TG      : 2015-2021
 CSDU        UA      : 2015-2021
 CSDU        UD      : 2015-2021
 CSDU        WG      : 2015-2021
 CSDU        WR      : 2015-2021
 CSDU        YM      : 2015-2021
 CSLW        MM      : 1986-1990, 1992-1997
 CSLW        MN      : 1986-1990, 1992-1997
 CSLW        MX      : 1986-1990, 1992-1997
 CSLW        PC      : 1986-1990, 1992-1997
 CSLW        PP      : 1986-1990, 1992-1997
 CSLW        UA      : 1986-1990, 1992-1997
 CSLW        UD      : 1986-1997
 CSLW        UV      : 1986-1993
 CSLW        WD      : 1987
 CSLW        WR      : 1995-1997
 CSLW        WS      : 1987
 CSPW        JA      : 1982-1984
 CSPW        JB      : 1982, 1984
 CSPW        JC      : 1982-1984
 CSPW        JD      : 1982
 CSPW        JE      : 1982
 CSPW        JF      : 1982
 CSPW        JG      : 1982
 CSPW        JK      : 1984
 CSPW        MN      : 1981-1984
 CSPW        MX      : 1981-1984
 CSPW        PC      : 1984
 CSPW        PP      : 1981-1984
 CSPW        SM      : 1981-1984
 CSPW        SP      : 1996-2021
 CSPW        SS      : 1981-1984
 CSRI        GD      : 2009-2021
 CSRI        HJ      : 2010-2021
 CSRI        QD      : 2004-2008, 2010-2021
 CSRO        GJ      : 1996-2021
 CSRO        HH      : 1996-2021
 CSRO        QJ      : 1996-2021, 8110
 CSRO        QP      : 2010-2021
 CSSO        GD      : 1993-1996
 CSSO        HJ      : 1993-1996
 CSSO        QD      : 1993-1996
 CSTO        MM      : 1988-2021
 CSTO        MN      : 1988-2021
 CSTO        MX      : 1997-2021
 CSTO        PC      : 1980-2021
 CSTO        SD      : 2002-2021
 CSTO        SE      : 1980-2021, 6190
 CSTO        SS      : 2002-2021
 CSVU        ET      : 2015-2021
 CSVU        ETOS    : 2015-2021
 CSVU        ETRS    : 2015-2021
 CSVU        MM      : 2015-2021
 CSVU        MN      : 2015-2021
 CSVU        MX      : 2015-2021
 CSVU        PC      : 2015-2021
 CSVU        PP      : 2015-2021
 CSVU        PU      : 2015-2021
 CSVU        SR      : 2015-2021
 CSVU        TA      : 2015-2021
 CSVU        TG      : 2015-2021
 CSVU        UA      : 2015-2021
 CSVU        UD      : 2015-2021
 CSVU        WG      : 2015-2021
 CSVU        WR      : 2015-2021
 CSVU        YM      : 2015-2021
 CSWI        PC      : 2002
 CTLI        QD      : 1987-1991, 1993, 1996, 2001
 CULO        GD      : 2005-2021
 CULO        HJ      : 2005-2021
 CULO        QD      : 1952-2021, 6190, 8110
 CULO        QU      : 2005-2014, 2017-2021
 CULO        WI      : 2007-2021
 CULO        WK      : 2007-2021
 CULO        WZ      : 2007-2021
 CULVER      QD      : 1962-2021, 6190
 CULVER      QD7     : 1962-2021, 6190, 8110
 CUMW        MM      : 1990-2021
 CUMW        MN      : 1990-2021
 CUMW        MX      : 1997-2021
 CUMW        PC      : 1982-2021
 CUMW        SD      : 2002-2021
 CUMW        SE      : 1981-2021
 CUMW        SS      : 2013-2021
 CURI        MM      : 1997-2000, 2004
 CURI        MN      : 1997-2000, 2004
 CURI        MX      : 1997-2000, 2004
 CURI        PC      : 1997-2000
 CURI        PP      : 1997-2000
 CURI        TA      : 1997-2000, 2002-2004
 CURI        UD      : 1997-2000, 2002-2004
 CVAI        MM      : 2014-2021
 CVAI        MN      : 2014-2021
 CVAI        MX      : 2014-2021
 CVAI        PC      : 1988-1991, 1993-2021
 CVAI        PP      : 1983-1988, 1993-2021
 CVAI        PU      : 1993-2021
 CVAI        PX      : 1960-1983
 CVAN        ET      : 2014-2016
 CVAN        ETOS    : 2014-2016
 CVAN        ETRS    : 2014-2016
 CVAN        MM      : 2014-2021
 CVAN        MN      : 2014-2021
 CVAN        MX      : 2014-2021
 CVAN        PC      : 2014-2021
 CVAN        PP      : 2014-2021
 CVAN        PU      : 2015-2021
 CVAN        SR      : 2014-2021
 CVAN        TA      : 2014-2021
 CVAN        TG      : 2014-2021
 CVAN        UA      : 2014-2016
 CVAN        UD      : 2014-2021
 CVAN        WG      : 2014-2021
 CVAN        WR      : 2014-2016
 CVAN        YM      : 2014-2016
 CVPI        QJ      : 1990-2021
 CXCI        GJ      : 1983-2021
 CXCI        HH      : 1983-2021
 CXCI        HH1     : 1988
 CXCI        QJ      : 1983-2021
 CXMI        GJ      : 2005, 2008-2021
 CXMI        HH      : 2005, 2008-2021
 CXMI        QJ      : 1977-2021
 DALM        SE      : 6190
 DALO        MM      : 1985-2021
 DALO        MN      : 1985-2021
 DALO        MX      : 1997-2021
 DALO        PC      : 1980-2021
 DALO        SD      : 2004-2021
 DALO        SE      : 1980-2021, 6190
 DALO        SS      : 2013-2021
 DAN         MM      : 1989
 DAN         MN      : 1989
 DAN         MX      : 1989
 DAN         PA      : 1989
 DAN         PP      : 1989
 DANI        MM      : 1993-1998
 DANI        MN      : 1993-1998
 DANI        MX      : 1993-1998
 DANI        PC      : 1993-1997
 DANI        PP      : 1993-1997
 DANI        PU      : 1993-1997
 DANO        MM      : 1985-2021
 DANO        MN      : 1983-2021
 DANO        MX      : 1983-2021
 DANO        PC      : 1984-2021
 DANO        PP      : 1983-2021
 DANO        PU      : 1992-2021
 DAVW        MM      : 2009-2021
 DAVW        MN      : 2009-2021
 DAVW        MX      : 2009-2021
 DAVW        PC      : 2009-2021
 DAVW        PP      : 2009-2021
 DAVW        PU      : 2014-2021
 DCDB        AF      : 1983-2021
 DCDB        FB      : 1983-1997
 DCDB        QD      : 1983-1997
 DCIO        GD      : 1995-2007
 DCIO        HJ      : 1995-2007
 DCIO        MM      : 1995-2007
 DCIO        MN      : 1995-2007
 DCIO        MX      : 1995-2007
 DCIO        QD      : 1995-2007
 DCIO        WI      : 1997-2007
 DCIO        WK      : 1995-2007
 DCIO        WL      : 1995-1997
 DCIO        WZ      : 1995-2007
 DCMO        GJ      : 1994-1998, 2007-2014
 DCMO        HH      : 1994-1998, 2007-2014
 DCMO        QJ      : 1994-2021
 DDCI        QJ      : 1964-1985
 DDSI        MM      : 1988-2021
 DDSI        MN      : 1988-2021
 DDSI        MX      : 1988-2021
 DDSI        PC      : 1980-2021
 DDSI        PP      : 1981-2010
 DDSI        SD      : 2002-2021
 DDSI        SE      : 1980-2021, 6190
 DDSI        SS      : 2013-2021
 DEBO        GD      : 1993-2021
 DEBO        HJ      : 1993-2021
 DEBO        QD      : 1916-2021, 8110
 DEBO        WI      : 1997-2021
 DEBO        WK      : 1997-2021
 DEBO        WZ      : 1997-2021
 DED         AF      : 1931-2021, 6190, 7100, 8110
 DED         FB      : 1961-1977, 1981-2021
 DED         GD      : 1982-1998
 DED         HJ      : 1983-1998
 DED         MM      : 1985-2021
 DED         MN      : 1977-2021
 DED         MN2     : 1981
 DED         MX      : 1977-2021
 DED         MX2     : 1981
 DED         PC      : 1984-2021
 DED         PP      : 1981-2021
 DED         PU      : 1992-2021
 DED         PX      : 1977-1981, 1987-1993
 DED         QD      : 1927-1998, 2006, 6190
 DED         QU      : 1927-1998, 2006
 DED         SD      : 1977-1981, 1991
 DED         SO      : 1995-2003
 DED         SP      : 1981-2003
 DED         SY      : 1995-2003
 DED         XN      : 1982-1998
 DED         XX      : 1982-1998
 DEDEWS      BATVOLT : 2003-2015
 DEDEWS      IN1L_A  : 2003-2015
 DEDEWS      IN1L_B  : 2003-2015
 DEDEWS      IN1L_T  : 2003
 DEDEWS      IN1U_A  : 2003-2015
 DEDEWS      IN1U_B  : 2003-2015
